,AST,BLK,BLKA,CFID,CFPARAMS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ID,TEAM_NAME,TOV,W,W_PCT,YEAR
14,20.0,5.2,3.0,10.0,Miami Heat,32.5,18.0,6.7,0.37,76.8,37.0,0.481,27.9,21.5,0.769,82.0,24.0,48.2,9.6,20.4,21.8,7.5,102.1,42.1,6.6,1610612748.0,Miami Heat,13.9,58.0,0.707,2011.0
14,20.0,5.4,4.2,10.0,Miami Heat,31.2,15.6,5.6,0.359,79.0,37.1,0.469,24.2,18.8,0.775,66.0,20.0,48.6,10.4,19.4,20.5,6.0,98.5,41.6,8.9,1610612748.0,Miami Heat,15.2,46.0,0.697,2012.0
15,23.0,5.4,3.2,10.0,Miami Heat,30.4,22.1,8.7,0.396,77.4,38.4,0.496,23.0,17.4,0.754,82.0,16.0,48.5,8.2,18.7,20.4,7.9,102.9,38.6,8.7,1610612748.0,Miami Heat,13.9,66.0,0.805,2013.0
15,22.5,4.5,3.1,10.0,Miami Heat,29.2,22.3,8.1,0.364,76.5,38.3,0.501,23.0,17.5,0.76,82.0,28.0,48.5,7.6,19.5,20.4,4.8,102.2,36.9,8.9,1610612748.0,Miami Heat,14.8,54.0,0.659,2014.0
15,19.8,4.5,4.4,10.0,Miami Heat,30.0,20.2,6.8,0.335,77.2,35.2,0.456,23.7,17.5,0.741,82.0,45.0,48.1,9.1,20.0,20.9,-2.6,94.7,39.1,7.8,1610612748.0,Miami Heat,14.8,37.0,0.451,2015.0
15,20.8,6.5,4.1,10.0,Miami Heat,34.3,18.0,6.1,0.336,81.7,38.4,0.47,23.0,17.1,0.745,82.0,34.0,48.4,9.8,18.3,19.6,1.6,100.0,44.1,6.7,1610612748.0,Miami Heat,14.1,48.0,0.585,2016.0
14,19.6,4.2,4.8,10.0,Milwaukee Bucks,27.6,11.2,4.0,0.352,76.9,36.2,0.471,25.7,19.0,0.741,82.0,49.0,49.7,11.6,21.6,0.1,-1.9,95.3,39.2,7.7,1610612749.0,Milwaukee Bucks,15.7,33.0,0.402,1997.0
14,20.1,4.4,4.9,10.0,Milwaukee Bucks,27.3,8.6,3.0,0.354,78.0,35.6,0.456,26.4,20.3,0.767,82.0,46.0,48.6,12.6,23.4,0.2,-1.9,94.5,39.9,8.9,1610612749.0,Milwaukee Bucks,16.9,36.0,0.439,1998.0
14,20.6,4.0,3.9,10.0,Milwaukee Bucks,27.4,12.4,4.6,0.373,76.4,35.1,0.459,23.1,16.9,0.733,50.0,22.0,48.2,11.4,22.8,0.2,1.7,91.7,38.8,8.8,1610612749.0,Milwaukee Bucks,14.4,28.0,0.56,1999.0
14,22.6,4.6,4.1,10.0,Milwaukee Bucks,28.9,13.0,4.8,0.369,83.3,38.7,0.465,24.2,19.0,0.786,82.0,40.0,48.4,12.4,24.6,2.2,0.2,101.2,41.3,8.2,1610612749.0,Milwaukee Bucks,15.0,42.0,0.512,2000.0
14,22.5,4.7,4.3,10.0,Milwaukee Bucks,30.5,18.1,6.9,0.379,82.9,38.0,0.458,22.9,18.0,0.787,82.0,30.0,48.2,11.9,23.5,0.0,3.9,100.7,42.4,8.2,1610612749.0,Milwaukee Bucks,13.7,52.0,0.634,2001.0
15,22.5,4.7,4.4,10.0,Milwaukee Bucks,31.2,19.3,7.2,0.375,80.2,37.1,0.462,21.5,16.1,0.748,82.0,41.0,48.5,10.3,21.8,0.1,-0.2,97.5,41.4,7.3,1610612749.0,Milwaukee Bucks,14.1,41.0,0.5,2002.0
14,22.2,4.2,4.1,10.0,Milwaukee Bucks,28.9,18.6,7.1,0.383,81.3,37.1,0.457,23.3,18.1,0.776,82.0,40.0,48.5,10.7,22.2,0.1,0.2,99.5,39.5,7.6,1610612749.0,Milwaukee Bucks,12.7,42.0,0.512,2003.0
14,22.8,4.7,5.0,10.0,Milwaukee Bucks,30.5,14.0,4.9,0.35,81.1,36.2,0.447,26.7,20.7,0.775,82.0,41.0,48.2,11.7,20.3,0.0,1.1,98.0,42.2,6.8,1610612749.0,Milwaukee Bucks,13.5,41.0,0.5,2004.0
15,21.0,3.5,4.5,10.0,Milwaukee Bucks,29.3,11.3,4.0,0.351,80.2,36.1,0.45,27.2,21.0,0.772,82.0,52.0,48.2,12.0,21.9,0.0,-3.0,97.2,41.3,6.5,1610612749.0,Milwaukee Bucks,13.8,30.0,0.366,2005.0
15,21.6,3.3,5.0,10.0,Milwaukee Bucks,29.9,16.3,6.2,0.38,80.1,36.3,0.453,25.8,19.0,0.738,82.0,42.0,48.4,11.3,23.2,23.6,-1.0,97.8,41.2,7.3,1610612749.0,Milwaukee Bucks,14.6,40.0,0.488,2006.0
15,21.6,2.7,5.3,10.0,Milwaukee Bucks,27.7,18.0,6.4,0.356,81.9,38.1,0.465,23.4,17.1,0.733,82.0,54.0,48.4,11.5,22.2,21.0,-4.4,99.7,39.2,7.2,1610612749.0,Milwaukee Bucks,15.1,28.0,0.341,2007.0
15,21.5,4.4,4.9,10.0,Milwaukee Bucks,28.8,16.0,5.5,0.344,82.3,36.9,0.449,24.1,17.7,0.733,82.0,56.0,48.4,12.9,21.3,21.1,-6.9,97.0,41.7,6.6,1610612749.0,Milwaukee Bucks,14.8,26.0,0.317,2008.0
15,22.0,3.8,4.6,10.0,Milwaukee Bucks,28.9,17.2,6.2,0.363,82.4,36.7,0.445,25.2,19.7,0.78,82.0,48.0,48.2,11.9,24.2,22.5,-1.1,99.3,40.7,7.4,1610612749.0,Milwaukee Bucks,14.1,34.0,0.415,2009.0
15,21.2,4.7,5.1,10.0,Milwaukee Bucks,31.2,22.1,7.9,0.356,85.3,37.2,0.436,20.4,15.4,0.755,82.0,36.0,48.7,11.8,22.2,20.3,1.7,97.7,43.0,7.1,1610612749.0,Milwaukee Bucks,13.2,46.0,0.561,2010.0
15,18.8,4.9,4.8,10.0,Milwaukee Bucks,30.2,17.2,5.9,0.342,79.8,34.3,0.43,22.9,17.4,0.757,82.0,47.0,48.4,10.5,20.5,20.7,-0.8,91.9,40.8,7.5,1610612749.0,Milwaukee Bucks,13.5,35.0,0.427,2011.0
15,23.5,5.1,4.5,10.0,Milwaukee Bucks,30.0,19.2,6.6,0.345,85.6,37.9,0.443,21.4,16.6,0.774,66.0,35.0,48.1,12.4,19.3,19.4,0.3,99.0,42.5,8.3,1610612749.0,Milwaukee Bucks,14.1,31.0,0.47,2012.0
16,22.9,6.7,4.4,10.0,Milwaukee Bucks,30.9,20.4,7.3,0.36,87.8,38.1,0.435,20.7,15.3,0.736,82.0,44.0,48.4,13.0,19.0,19.1,-1.5,98.9,44.0,8.4,1610612749.0,Milwaukee Bucks,14.1,38.0,0.463,2013.0
16,21.5,4.9,5.0,10.0,Milwaukee Bucks,29.3,18.9,6.7,0.353,82.2,36.0,0.438,22.5,16.8,0.747,82.0,67.0,48.5,11.8,20.9,20.6,-8.2,95.5,41.1,6.6,1610612749.0,Milwaukee Bucks,15.1,15.0,0.183,2014.0
16,23.6,4.9,4.8,10.0,Milwaukee Bucks,31.4,18.3,6.6,0.363,82.0,37.6,0.459,21.1,16.0,0.757,82.0,41.0,48.6,10.7,22.1,20.1,0.4,97.8,42.1,9.6,1610612749.0,Milwaukee Bucks,16.7,41.0,0.5,2015.0
16,23.1,5.8,5.6,10.0,Milwaukee Bucks,31.2,15.6,5.4,0.345,82.2,38.4,0.467,22.7,17.0,0.748,82.0,49.0,48.4,10.5,20.7,19.5,-4.2,99.0,41.7,8.2,1610612749.0,Milwaukee Bucks,15.2,33.0,0.402,2016.0
15,22.9,6.8,5.4,10.0,Minnesota Timberwolves,28.1,13.3,4.5,0.34,78.5,35.8,0.456,26.6,20.0,0.751,82.0,42.0,49.8,11.7,20.7,0.2,-1.5,96.1,39.7,7.5,1610612750.0,Minnesota Timberwolves,15.2,40.0,0.488,1997.0
15,25.2,5.2,5.0,10.0,Minnesota Timberwolves,29.6,10.6,3.7,0.347,83.5,38.5,0.461,27.5,20.4,0.743,82.0,37.0,48.7,13.0,22.9,0.3,0.7,101.1,42.6,7.8,1610612750.0,Minnesota Timberwolves,13.9,45.0,0.549,1998.0
15,24.4,5.4,5.2,10.0,Minnesota Timberwolves,27.8,8.2,2.4,0.298,86.5,36.8,0.425,22.9,17.0,0.743,50.0,25.0,48.1,15.1,23.7,0.1,0.4,92.9,42.9,8.5,1610612750.0,Minnesota Timberwolves,12.8,25.0,0.5,1999.0
15,26.9,5.4,4.2,10.0,Minnesota Timberwolves,30.1,8.7,3.0,0.346,84.3,39.3,0.467,21.6,16.8,0.78,82.0,32.0,48.5,12.4,23.3,2.3,2.5,98.5,42.5,7.6,1610612750.0,Minnesota Timberwolves,13.9,50.0,0.61,2000.0
15,25.4,5.6,4.4,10.0,Minnesota Timberwolves,30.1,11.0,3.9,0.357,83.8,38.4,0.458,21.2,16.6,0.785,82.0,35.0,48.4,12.2,23.2,0.0,1.4,97.3,42.3,8.3,1610612750.0,Minnesota Timberwolves,13.9,47.0,0.573,2001.0
16,24.3,5.2,5.0,10.0,Minnesota Timberwolves,31.2,12.8,4.8,0.378,84.0,38.7,0.461,21.4,17.1,0.798,82.0,32.0,48.3,12.9,21.2,0.1,3.4,99.3,44.2,6.4,1610612750.0,Minnesota Timberwolves,13.4,50.0,0.61,2002.0
15,25.2,5.3,4.9,10.0,Minnesota Timberwolves,31.9,9.8,3.6,0.368,83.0,38.7,0.466,22.3,17.1,0.77,82.0,31.0,48.3,11.7,20.8,0.0,2.1,98.1,43.6,6.7,1610612750.0,Minnesota Timberwolves,13.7,51.0,0.622,2003.0
15,23.0,5.6,3.6,10.0,Minnesota Timberwolves,32.3,10.9,4.0,0.363,80.1,37.0,0.462,21.3,16.6,0.781,82.0,24.0,48.2,10.7,21.1,0.1,5.5,94.5,42.9,6.8,1610612750.0,Minnesota Timberwolves,12.7,58.0,0.707,2004.0
16,23.4,5.5,3.9,10.0,Minnesota Timberwolves,31.5,14.0,4.8,0.345,80.8,37.1,0.459,22.2,17.7,0.796,82.0,38.0,48.2,11.5,21.6,0.0,1.5,96.8,43.0,5.6,1610612750.0,Minnesota Timberwolves,13.2,44.0,0.537,2005.0
16,20.9,5.7,4.6,10.0,Minnesota Timberwolves,29.5,11.5,3.8,0.329,77.3,35.2,0.456,23.1,17.5,0.758,82.0,49.0,48.4,9.9,23.0,21.2,-1.9,91.7,39.4,6.8,1610612750.0,Minnesota Timberwolves,14.5,33.0,0.402,2006.0
16,22.5,4.0,4.4,10.0,Minnesota Timberwolves,30.2,13.3,4.7,0.353,79.3,36.5,0.461,23.1,18.3,0.792,82.0,50.0,48.8,10.0,21.4,20.5,-3.7,96.1,40.1,6.5,1610612750.0,Minnesota Timberwolves,15.6,32.0,0.39,2007.0
16,19.9,3.7,5.7,10.0,Minnesota Timberwolves,29.6,15.4,5.4,0.35,83.1,37.5,0.451,20.6,15.2,0.736,82.0,60.0,48.1,11.8,23.0,17.5,-6.8,95.6,41.4,7.5,1610612750.0,Minnesota Timberwolves,14.5,22.0,0.268,2008.0
16,20.4,3.9,5.9,10.0,Minnesota Timberwolves,29.8,18.8,6.6,0.353,82.5,36.4,0.441,23.9,18.3,0.769,82.0,58.0,48.3,11.9,21.8,20.0,-4.9,97.8,41.7,6.2,1610612750.0,Minnesota Timberwolves,14.2,24.0,0.293,2009.0
16,19.8,3.7,5.4,10.0,Minnesota Timberwolves,31.2,14.4,4.9,0.341,84.4,37.9,0.449,23.5,17.5,0.746,82.0,67.0,48.2,11.7,20.7,20.6,-9.6,98.2,42.9,7.3,1610612750.0,Minnesota Timberwolves,16.3,15.0,0.183,2010.0
16,20.1,5.1,5.5,10.0,Minnesota Timberwolves,31.2,19.1,7.2,0.376,85.5,37.7,0.441,24.1,18.5,0.768,82.0,65.0,48.2,13.2,22.3,20.9,-6.6,101.1,44.4,7.2,1610612750.0,Minnesota Timberwolves,17.0,17.0,0.207,2011.0
16,19.5,4.4,5.7,10.0,Minnesota Timberwolves,31.7,21.6,7.2,0.332,82.3,35.7,0.433,25.2,19.4,0.771,66.0,40.0,48.3,12.1,18.4,21.7,-2.2,97.9,43.7,6.6,1610612750.0,Minnesota Timberwolves,15.2,26.0,0.394,2012.0
17,22.4,4.7,5.9,10.0,Minnesota Timberwolves,30.2,18.0,5.5,0.305,81.7,35.9,0.439,24.9,18.5,0.742,82.0,51.0,48.1,11.9,18.4,22.5,-2.4,95.7,42.0,8.5,1610612750.0,Minnesota Timberwolves,14.8,31.0,0.378,2013.0
17,23.9,3.6,5.6,10.0,Minnesota Timberwolves,32.2,21.4,7.3,0.341,87.5,38.9,0.444,28.1,21.8,0.778,82.0,42.0,48.4,12.5,18.3,23.6,2.7,106.9,44.7,8.8,1610612750.0,Minnesota Timberwolves,13.9,40.0,0.488,2014.0
17,21.6,4.0,5.5,10.0,Minnesota Timberwolves,29.3,14.9,5.0,0.332,83.2,36.4,0.438,25.7,20.0,0.776,82.0,66.0,48.3,11.6,19.2,21.4,-8.8,97.8,40.9,8.1,1610612750.0,Minnesota Timberwolves,15.0,16.0,0.195,2015.0
17,23.4,4.6,5.2,10.0,Minnesota Timberwolves,31.5,16.4,5.5,0.338,81.3,37.7,0.464,27.0,21.4,0.792,82.0,53.0,48.5,10.0,20.7,21.6,-3.5,102.4,41.6,8.0,1610612750.0,Minnesota Timberwolves,15.0,29.0,0.354,2016.0
16,21.0,5.9,6.3,10.0,New Jersey Nets,29.0,16.7,5.9,0.353,86.5,36.5,0.422,24.8,18.3,0.74,82.0,56.0,49.7,17.2,21.2,0.2,-4.6,97.2,46.2,8.3,1610612751.0,New Jersey Nets,15.7,26.0,0.317,1997.0
16,20.5,3.8,6.3,10.0,New Jersey Nets,26.1,11.4,3.8,0.331,84.5,37.3,0.441,28.7,21.3,0.744,82.0,39.0,48.5,16.4,23.4,0.3,1.6,99.6,42.5,9.5,1610612751.0,New Jersey Nets,14.4,43.0,0.524,1998.0
16,18.4,5.5,6.5,10.0,New Jersey Nets,28.7,13.6,4.5,0.331,83.2,33.8,0.406,25.0,19.2,0.769,50.0,34.0,48.2,14.3,22.6,0.2,-3.8,91.3,43.0,9.8,1610612751.0,New Jersey Nets,15.0,16.0,0.32,1999.0
16,20.6,4.8,5.7,10.0,New Jersey Nets,28.2,16.8,5.8,0.347,83.9,36.3,0.433,24.9,19.5,0.784,82.0,51.0,48.4,12.7,23.3,2.4,-1.0,98.0,40.9,8.8,1610612751.0,New Jersey Nets,13.6,31.0,0.378,2000.0
16,19.5,5.0,6.4,10.0,New Jersey Nets,28.5,13.2,4.4,0.333,79.9,33.9,0.425,26.2,19.9,0.759,82.0,56.0,48.1,11.1,24.2,0.0,-5.0,92.1,39.6,7.9,1610612751.0,New Jersey Nets,14.7,26.0,0.317,2001.0
17,24.3,6.0,5.4,10.0,New Jersey Nets,30.7,14.6,4.9,0.338,83.1,37.1,0.446,23.3,17.1,0.735,82.0,30.0,48.4,12.7,21.1,0.1,4.2,96.2,43.3,8.7,1610612751.0,New Jersey Nets,14.5,52.0,0.634,2002.0
16,23.0,4.6,5.2,10.0,New Jersey Nets,30.8,12.7,4.2,0.332,80.3,35.4,0.441,26.8,20.3,0.757,82.0,33.0,48.2,12.1,21.6,0.1,5.2,95.4,42.9,8.7,1610612751.0,New Jersey Nets,14.8,49.0,0.598,2003.0
16,24.5,3.9,4.6,10.0,New Jersey Nets,30.2,13.7,4.6,0.336,77.7,34.3,0.441,22.6,17.0,0.753,82.0,35.0,48.1,10.5,21.0,0.1,2.5,90.3,40.7,8.6,1610612751.0,New Jersey Nets,14.7,47.0,0.573,2004.0
17,21.6,3.8,4.9,10.0,New Jersey Nets,29.1,14.7,5.3,0.362,78.3,33.6,0.429,24.9,19.0,0.763,82.0,40.0,48.5,10.4,24.2,0.0,-1.5,91.4,39.5,7.9,1610612751.0,New Jersey Nets,14.2,42.0,0.512,2005.0
17,23.0,3.4,4.0,10.0,New Jersey Nets,31.0,17.6,5.8,0.33,77.0,33.9,0.44,26.7,20.2,0.758,82.0,33.0,48.2,10.0,23.2,23.0,1.4,93.8,41.0,6.8,1610612751.0,New Jersey Nets,13.6,49.0,0.598,2006.0
17,23.9,3.3,4.5,10.0,New Jersey Nets,30.8,20.4,7.4,0.363,77.8,35.5,0.457,26.3,19.1,0.727,82.0,41.0,48.5,10.0,22.8,23.0,-0.8,97.6,40.8,6.1,1610612751.0,New Jersey Nets,14.8,41.0,0.5,2007.0
17,23.5,4.8,4.4,10.0,New Jersey Nets,30.7,17.4,6.1,0.348,78.7,34.8,0.443,27.3,20.1,0.736,82.0,48.0,48.4,11.1,22.6,22.4,-5.1,95.8,41.9,6.4,1610612751.0,New Jersey Nets,15.0,34.0,0.415,2008.0
17,20.0,4.8,4.8,10.0,New Jersey Nets,29.5,21.2,8.0,0.376,79.7,35.7,0.448,24.1,18.8,0.779,82.0,48.0,48.4,10.4,22.4,20.5,-2.4,98.1,39.8,6.8,1610612751.0,New Jersey Nets,13.1,34.0,0.415,2009.0
17,18.8,4.8,5.1,10.0,New Jersey Nets,28.8,14.5,4.6,0.318,79.9,34.3,0.429,24.6,19.2,0.78,82.0,70.0,48.2,10.9,20.0,20.1,-9.1,92.4,39.7,7.0,1610612751.0,New Jersey Nets,14.4,12.0,0.146,2010.0
17,21.0,4.7,4.6,10.0,New Jersey Nets,29.8,16.3,5.6,0.343,81.0,35.6,0.44,22.9,17.4,0.759,82.0,58.0,48.8,11.1,22.0,20.0,-6.2,94.2,40.8,5.6,1610612751.0,New Jersey Nets,14.0,24.0,0.293,2011.0
17,19.9,3.9,5.0,10.0,New Jersey Nets,28.5,22.4,7.7,0.342,80.6,34.3,0.425,21.7,16.9,0.777,66.0,44.0,48.2,11.9,19.2,19.3,-6.0,93.1,40.3,7.5,1610612751.0,New Jersey Nets,15.1,22.0,0.333,2012.0
17,22.0,4.8,5.2,10.0,New Orleans Hornets,30.2,13.1,4.9,0.376,81.6,35.5,0.435,23.3,17.9,0.768,82.0,35.0,48.5,13.4,21.6,0.1,2.1,93.9,43.6,8.0,1610612740.0,New Orleans Hornets,14.8,47.0,0.573,2003.0
17,20.9,4.2,5.2,10.0,New Orleans Hornets,29.5,20.3,6.5,0.319,80.5,33.8,0.42,23.6,17.7,0.751,82.0,41.0,48.4,13.3,20.9,0.1,-0.1,91.8,42.8,8.6,1610612740.0,New Orleans Hornets,15.0,41.0,0.5,2004.0
18,21.0,3.8,5.5,10.0,New Orleans Hornets,27.8,16.0,5.1,0.315,79.9,33.1,0.415,22.3,17.1,0.766,82.0,64.0,48.6,12.4,23.0,0.0,-7.1,88.4,40.2,6.7,1610612740.0,New Orleans Hornets,14.8,18.0,0.22,2005.0
18,18.5,3.8,5.3,10.0,New Orleans Hornets,29.0,10.8,3.7,0.339,78.4,34.5,0.44,26.5,20.1,0.758,82.0,44.0,48.3,11.2,21.8,23.3,-2.8,92.8,40.2,7.5,1610612740.0,New Orleans Hornets,13.4,38.0,0.463,2006.0
18,18.7,4.2,4.8,10.0,New Orleans Hornets,30.6,15.3,5.5,0.362,81.4,36.2,0.445,23.7,17.5,0.74,82.0,43.0,48.5,12.5,19.8,21.1,-1.6,95.5,43.1,6.4,1610612740.0,New Orleans Hornets,14.5,39.0,0.476,2007.0
18,21.8,3.9,4.0,10.0,New Orleans Hornets,30.4,19.8,7.7,0.389,82.9,38.6,0.466,20.8,16.0,0.769,82.0,26.0,48.3,11.4,18.7,19.2,5.3,100.9,41.8,7.8,1610612740.0,New Orleans Hornets,11.9,56.0,0.683,2008.0
18,19.6,4.1,3.5,10.0,New Orleans Hornets,29.9,18.6,6.8,0.364,77.6,35.5,0.457,22.4,18.0,0.807,82.0,33.0,48.2,9.8,20.3,20.4,1.5,95.8,39.7,7.2,1610612740.0,New Orleans Hornets,12.5,49.0,0.598,2009.0
18,22.3,3.7,4.5,10.0,New Orleans Hornets,29.9,19.2,7.0,0.363,83.4,38.8,0.464,20.3,15.8,0.778,82.0,45.0,48.4,10.4,19.6,19.5,-2.5,100.2,40.3,7.6,1610612740.0,New Orleans Hornets,13.5,37.0,0.451,2010.0
18,20.6,4.4,4.8,10.0,New Orleans Hornets,30.1,15.0,5.4,0.36,78.2,35.9,0.459,23.1,17.7,0.765,82.0,36.0,48.4,10.0,21.0,20.4,0.9,94.9,40.1,7.6,1610612740.0,New Orleans Hornets,13.0,46.0,0.561,2011.0
18,20.7,4.8,5.8,10.0,New Orleans Hornets,30.2,11.8,3.9,0.333,77.3,34.8,0.451,21.2,16.0,0.757,66.0,45.0,48.3,11.0,20.1,18.7,-3.8,89.6,41.1,7.4,1610612740.0,New Orleans Hornets,15.5,21.0,0.318,2012.0
18,21.0,5.4,6.0,10.0,New Orleans Hornets,29.6,18.0,6.5,0.363,80.4,36.0,0.448,20.0,15.5,0.776,82.0,55.0,48.2,12.0,20.4,18.7,-3.9,94.1,41.6,6.3,1610612740.0,New Orleans Hornets,14.5,27.0,0.329,2013.0
18,21.3,6.4,6.1,10.0,New Orleans Pelicans,30.3,15.9,5.9,0.373,82.5,37.8,0.459,23.6,18.2,0.769,82.0,48.0,48.4,11.4,22.6,20.3,-2.7,99.7,41.7,7.9,1610612740.0,New Orleans Pelicans,13.8,34.0,0.415,2014.0
18,22.0,6.2,5.8,10.0,New Orleans Pelicans,32.0,19.3,7.1,0.37,82.9,37.9,0.457,21.8,16.4,0.751,82.0,37.0,48.2,11.5,18.7,18.7,0.8,99.4,43.5,6.7,1610612740.0,New Orleans Pelicans,13.3,45.0,0.549,2015.0
18,22.2,4.2,5.2,10.0,New Orleans Pelicans,33.1,23.8,8.6,0.36,85.9,38.5,0.448,22.2,17.3,0.776,82.0,52.0,48.2,9.5,20.9,19.9,-3.8,102.7,42.6,7.7,1610612740.0,New Orleans Pelicans,13.4,30.0,0.366,2016.0
17,22.1,4.6,3.6,10.0,New York Knicks,30.7,15.8,5.7,0.363,75.9,35.1,0.463,25.8,19.3,0.748,82.0,25.0,50.3,11.9,22.7,0.2,3.1,95.4,42.5,7.7,1610612752.0,New York Knicks,17.8,57.0,0.695,1997.0
17,21.8,3.4,3.8,10.0,New York Knicks,29.7,13.9,4.7,0.335,78.1,34.9,0.447,22.1,17.1,0.772,82.0,39.0,48.4,11.9,23.7,0.3,2.5,91.5,41.6,7.7,1610612752.0,New York Knicks,15.2,43.0,0.524,1998.0
17,19.3,5.2,4.3,10.0,New York Knicks,30.2,11.8,4.2,0.353,74.1,32.2,0.435,24.4,17.8,0.732,50.0,23.0,48.4,11.0,22.8,0.2,1.0,86.4,41.2,7.9,1610612752.0,New York Knicks,16.1,27.0,0.54,1999.0
17,19.4,4.3,4.3,10.0,New York Knicks,30.7,11.4,4.3,0.375,77.7,35.3,0.455,22.0,17.2,0.781,82.0,32.0,48.4,9.8,24.2,2.8,1.5,92.1,40.5,6.3,1610612752.0,New York Knicks,14.6,50.0,0.61,2000.0
17,18.5,4.2,4.1,10.0,New York Knicks,30.8,13.6,4.8,0.351,75.6,33.6,0.444,21.1,16.8,0.796,82.0,34.0,48.5,9.4,22.7,0.0,2.6,88.7,40.2,6.6,1610612752.0,New York Knicks,14.5,48.0,0.585,2001.0
18,21.0,3.5,4.7,10.0,New York Knicks,30.0,16.4,5.8,0.353,79.5,34.4,0.432,21.8,17.1,0.787,82.0,52.0,48.3,10.7,22.0,0.2,-4.0,91.6,40.7,6.8,1610612752.0,New York Knicks,14.5,30.0,0.366,2002.0
18,22.0,3.1,3.8,10.0,New York Knicks,29.0,19.3,7.4,0.383,82.0,36.2,0.441,19.8,16.1,0.815,82.0,45.0,48.4,10.3,23.0,0.1,-1.4,95.9,39.2,7.1,1610612752.0,New York Knicks,14.0,37.0,0.451,2003.0
18,20.7,4.8,4.7,10.0,New York Knicks,31.0,13.6,5.0,0.364,79.4,35.1,0.442,21.1,16.8,0.793,82.0,43.0,48.5,11.6,23.1,0.0,-1.5,92.0,42.6,7.4,1610612752.0,New York Knicks,15.7,39.0,0.476,2004.0
19,20.3,3.2,4.7,10.0,New York Knicks,29.2,15.1,5.4,0.356,80.5,36.3,0.451,25.1,19.3,0.767,82.0,49.0,48.5,11.8,23.7,0.0,-2.4,97.3,41.0,7.7,1610612752.0,New York Knicks,14.7,33.0,0.402,2005.0
19,17.9,3.3,5.3,10.0,New York Knicks,28.8,10.8,3.9,0.362,75.7,34.4,0.455,31.5,22.9,0.726,82.0,59.0,48.6,12.6,26.3,25.0,-6.4,95.6,41.4,6.8,1610612752.0,New York Knicks,17.7,23.0,0.28,2006.0
19,18.7,3.2,5.0,10.0,New York Knicks,30.7,16.7,5.8,0.346,77.5,35.4,0.457,29.2,20.9,0.715,82.0,49.0,48.8,12.6,23.6,22.9,-2.9,97.5,43.3,6.6,1610612752.0,New York Knicks,17.1,33.0,0.402,2007.0
19,18.7,2.6,5.2,10.0,New York Knicks,30.0,17.7,6.0,0.337,82.4,36.2,0.439,25.5,18.6,0.727,82.0,59.0,48.5,12.5,21.5,20.3,-6.6,96.9,42.5,6.4,1610612752.0,New York Knicks,14.5,23.0,0.28,2008.0
19,21.2,2.5,5.3,10.0,New York Knicks,31.0,27.9,10.0,0.36,86.5,38.5,0.445,23.2,18.2,0.784,82.0,50.0,48.3,11.1,20.4,19.4,-2.6,105.2,42.1,7.4,1610612752.0,New York Knicks,14.3,32.0,0.39,2009.0
19,21.6,3.7,4.5,10.0,New York Knicks,30.2,26.2,9.1,0.346,83.9,38.1,0.455,21.5,16.8,0.782,82.0,53.0,48.5,10.2,20.0,19.2,-3.8,102.1,40.4,7.1,1610612752.0,New York Knicks,14.0,29.0,0.354,2010.0
19,21.4,5.8,4.4,10.0,New York Knicks,30.1,25.4,9.3,0.368,83.7,38.3,0.457,25.5,20.6,0.809,82.0,40.0,48.2,10.3,21.3,20.8,0.8,106.5,40.5,7.6,1610612752.0,New York Knicks,13.7,42.0,0.512,2011.0
19,20.1,4.2,5.1,10.0,New York Knicks,30.5,23.3,7.8,0.336,80.8,35.8,0.443,24.8,18.3,0.741,66.0,30.0,48.3,11.3,21.1,21.8,3.2,97.8,41.7,9.4,1610612752.0,New York Knicks,16.0,36.0,0.545,2012.0
19,19.3,3.6,4.0,10.0,New York Knicks,29.7,28.9,10.9,0.376,81.6,36.5,0.448,21.1,16.0,0.759,82.0,28.0,48.1,10.9,20.1,19.2,4.2,100.0,40.6,8.2,1610612752.0,New York Knicks,12.0,54.0,0.659,2013.0
19,20.0,4.5,3.4,10.0,New York Knicks,29.7,24.9,9.3,0.372,82.2,36.9,0.449,20.4,15.5,0.761,82.0,45.0,48.4,10.6,22.1,19.6,-0.8,98.6,40.3,7.7,1610612752.0,New York Knicks,13.0,37.0,0.451,2014.0
19,21.3,4.7,4.3,10.0,New York Knicks,29.8,19.7,6.8,0.347,82.0,35.1,0.428,19.2,14.8,0.769,82.0,65.0,48.4,10.6,21.6,19.1,-9.3,91.9,40.4,7.0,1610612752.0,New York Knicks,14.7,17.0,0.207,2015.0
19,20.5,5.7,4.2,10.0,New York Knicks,34.0,21.5,7.4,0.346,84.0,36.9,0.439,21.4,17.2,0.805,82.0,50.0,48.3,10.4,19.7,18.5,-2.7,98.4,44.4,5.7,1610612752.0,New York Knicks,13.4,32.0,0.39,2016.0
20,20.3,4.5,5.0,10.0,Oklahoma City Thunder,30.5,11.6,4.0,0.346,81.9,36.6,0.447,25.2,19.8,0.786,82.0,59.0,48.3,12.2,20.2,20.2,-6.1,97.0,42.6,7.4,1610612760.0,Oklahoma City Thunder,16.2,23.0,0.28,2009.0
